Log file open, 01/30/23 20:16:15
[2023.01.30-20.59.00:102][580]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:110][581]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:110][581]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:110][581]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:118][582]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:118][582]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:118][582]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:127][583]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:127][583]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:127][583]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:135][584]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:135][584]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:135][584]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:226][595]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:226][595]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:226][595]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-20.59.00:265][595]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-20.59.00:265][595]LogWorld: BeginTearingDown for /Game/Level/UEDPIE_0_TestLevel_
[2023.01.30-20.59.00:266][595]LogWorld: UWorld::CleanupWorld for TestLevel_, bSessionEnded=true, bCleanupResources=true
[2023.01.30-20.59.00:266][595]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-20.59.00:270][595]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.30-20.59.00:273][595]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-20.59.00:293][595]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.30-20.59.00:293][595]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.30-20.59.00:294][595]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.30-20.59.00:296][595]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-20.59.00:297][595]LogUObjectHash: Compacting FUObjectHashTables data took   0.75ms
[2023.01.30-20.59.00:354][596]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2023.01.30-20.59.14:027][ 21]LogSlate: Window 'Message Log' being destroyed
[2023.01.30-20.59.14:032][ 21]LogSlate: Window 'Message Log' being destroyed
[2023.01.30-21.00.09:714][633]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.30-21.00.09:717][633]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.30-21.00.09:717][633]PIE: New page: PIE session: TestLevel_ (30 gen 2023, 23:00:09)
[2023.01.30-21.00.09:717][633]LogPlayLevel: Creating play world package: /Game/Level/UEDPIE_0_TestLevel_
[2023.01.30-21.00.09:719][633]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001441s)
[2023.01.30-21.00.09:719][633]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Level/TestLevel_.TestLevel_ to /Game/Level/UEDPIE_0_TestLevel_.TestLevel_ (0.001459s)
[2023.01.30-21.00.09:719][633]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.30-21.00.09:719][633]LogAIModule: Creating AISystem for world TestLevel_
[2023.01.30-21.00.09:719][633]LogPlayLevel: PIE: World Init took: (0.000478s)
[2023.01.30-21.00.09:742][633]LogUObjectHash: Compacting FUObjectHashTables data took   0.92ms
[2023.01.30-21.00.09:743][633]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.01.30-21.00.09:743][633]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.30-21.00.09:743][633]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.30-21.00.09:743][633]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.30-21.00.09:743][633]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.30-21.00.09:743][633]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.30-21.00.09:743][633]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.30-21.00.09:743][633]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.30-21.00.09:743][633]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.30-21.00.09:744][633]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.30-21.00.09:744][633]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.30-21.00.09:744][633]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.30-21.00.09:745][633]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.30-21.00.09:761][633]LogAudioMixer: Display: Using Audio Hardware Device Altoparlanti (2- Samson Meteor Mic)
[2023.01.30-21.00.09:761][633]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.30-21.00.09:761][633]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.30-21.00.09:761][633]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.30-21.00.09:762][633]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.30-21.00.09:762][633]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.30-21.00.09:763][633]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.30-21.00.09:763][633]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.30-21.00.09:763][633]LogInit: FAudioDevice initialized.
[2023.01.30-21.00.09:763][633]LogAudio: Display: Audio Device (ID: 4) registered with world 'TestLevel_'.
[2023.01.30-21.00.09:766][633]LogLoad: Game class is 'GameModeBase'
[2023.01.30-21.00.09:766][633]LogWorld: Bringing World /Game/Level/UEDPIE_0_TestLevel_.TestLevel_ up for play (max tick rate 0) at 2023.01.30-22.00.09
[2023.01.30-21.00.09:766][633]LogWorld: Bringing up level for play took: 0.000574
[2023.01.30-21.00.09:767][633]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.01.30-21.00.09:768][633]PIE: Server logged in
[2023.01.30-21.00.09:768][633]PIE: Play in editor total start time 0,051 seconds.
[2023.01.30-21.00.09:769][633]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:769][633]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:769][633]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:793][634]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:793][634]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:793][634]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:841][635]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:841][635]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:841][635]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:877][636]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:877][636]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:877][636]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:886][637]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:886][637]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:886][637]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:893][638]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:893][638]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:893][638]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:902][639]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:902][639]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:902][639]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:911][640]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:911][640]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:911][640]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:918][641]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:918][641]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:918][641]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:927][642]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:927][642]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:927][642]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:935][643]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:935][643]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:935][643]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:943][644]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:943][644]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:943][644]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:952][645]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:952][645]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:952][645]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:960][646]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:960][646]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:960][646]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:969][647]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:969][647]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:969][647]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:977][648]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:977][648]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:977][648]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:985][649]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:985][649]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:985][649]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:993][650]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:993][650]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.09:993][650]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:002][651]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:002][651]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:002][651]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:010][652]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:010][652]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:010][652]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:018][653]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:018][653]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:018][653]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:027][654]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:027][654]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:027][654]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:036][655]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:036][655]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:036][655]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:043][656]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:043][656]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:043][656]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:052][657]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:052][657]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:052][657]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:060][658]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:060][658]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:060][658]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:069][659]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:069][659]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:069][659]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:077][660]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:077][660]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:077][660]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:085][661]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:085][661]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:085][661]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:093][662]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:093][662]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:093][662]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:101][663]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:101][663]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:101][663]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:110][664]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:110][664]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:110][664]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:118][665]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:118][665]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:118][665]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:126][666]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:126][666]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:126][666]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:135][667]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:135][667]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:135][667]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:142][668]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:142][668]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:142][668]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:152][669]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:152][669]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:152][669]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:159][670]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:160][670]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:160][670]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:169][671]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:169][671]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:169][671]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:177][672]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:177][672]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:177][672]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:185][673]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:185][673]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:185][673]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:193][674]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:193][674]PIE: Warning: BP_RotatingActor2.StaticMesh Cone has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:193][674]PIE: Warning: BP_RotatingActor3.StaticMesh Cube has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
[2023.01.30-21.00.10:202][675]PIE: Warning: BP_RotatingActor.StaticMesh ArcadeEditorSphere has to have 'Simulate Physics' enabled if you'd like to AddTorque. 
